image_id,split,gvi,ruci,quality_score,quality_class,quality_label
darmstadt_000035_000019,train,0.016884263706877047,0.11479791883271362,0.4510431724370817,1,moderate
darmstadt_000036_000019,train,0.07469187487897276,0.2376689112322464,0.4185114818233632,0,low
darmstadt_000037_000019,train,0.062415250919503215,0.35229510177787593,0.3550600745708136,0,low
darmstadt_000038_000019,train,0.0028265847491438043,0.3351513738161382,0.33383760546650276,0,low
darmstadt_000039_000019,train,0.03302838432335692,0.027691149038748128,0.5026686176423044,1,moderate
darmstadt_000040_000019,train,0.27361946654536046,0.09308427153750139,0.5902675975039295,2,high
darmstadt_000041_000019,train,0.10201413546204662,0.04853967968635339,0.5267372278878466,2,high
darmstadt_000042_000019,train,0.21237303397482835,0.03939323252559071,0.5864899007246188,2,high
darmstadt_000043_000019,train,0.05522883408942581,0.15675265115321327,0.4492380914681063,1,moderate
darmstadt_000044_000019,train,0.11309426951272011,0.09627032127997255,0.5084119741163737,1,moderate
darmstadt_000045_000019,train,0.11460749223055013,0.11727069988340807,0.498668396173571,1,moderate
darmstadt_000046_000019,train,0.0024000081053166707,0.28289121626786945,0.35975439591872366,0,low
darmstadt_000047_000019,train,0.005368606417108978,0.3831450941159116,0.3111117561505987,0,low
darmstadt_000048_000019,train,0.012361299206433637,0.11601012911211292,0.4481755850471603,1,moderate
darmstadt_000049_000019,train,0.027572094187111047,0.03941789901608437,0.4940770975855133,1,moderate
darmstadt_000050_000019,train,0.031099573384350866,0.24473760265354125,0.3931809853654048,0,low
darmstadt_000051_000019,train,0.08202768172895133,0.15273401106678677,0.4646468353310823,1,moderate
darmstadt_000052_000019,train,0.27432266588746457,0.10383667504675097,0.5852429954203568,2,high
darmstadt_000053_000019,train,0.2585698415434947,0.1264671269080882,0.5660513573177033,2,high
darmstadt_000054_000019,train,0.3546641084945332,0.21010225761881174,0.5722809254378607,2,high
darmstadt_000055_000019,train,0.25578860699649264,0.19355242773800815,0.5311180896292422,2,high
darmstadt_000056_000019,train,0.14566191053467176,0.44936527604891785,0.348148317242877,0,low
darmstadt_000057_000019,train,0.07959763201151644,0.36526264970357986,0.35716749115396834,0,low
darmstadt_000058_000019,train,0.1427447844505786,0.503165879371565,0.3197894525395068,0,low
darmstadt_000059_000019,train,0.0,0.40514646402376864,0.2974267679881157,0,low
darmstadt_000060_000019,train,0.039470234080954486,0.06603672345653429,0.4867167553122101,1,moderate
darmstadt_000061_000019,train,0.1250430481997192,0.3563248316778,0.3843591082609596,0,low
darmstadt_000062_000019,train,0.060751676650423345,0.20873569349765056,0.4260079915763864,0,low
darmstadt_000063_000019,train,0.20193845025815452,0.48905426434767507,0.3564420929552397,0,low
darmstadt_000064_000019,train,0.0017574025242690803,0.14316848159991485,0.4292944604621771,0,low
darmstadt_000065_000019,train,0.0063614439625246065,0.32468262553397986,0.34083940921427236,0,low
darmstadt_000066_000019,train,0.016640977567099084,0.449192354366549,0.283724311600275,0,low
darmstadt_000067_000019,train,0.27533406987637,1.0,0.137667034938185,0,low
darmstadt_000068_000019,train,0.10008229704403034,1.0,0.05004114852201517,0,low
darmstadt_000069_000019,train,0.0937252698757748,0.396985488859667,0.3483698905080539,0,low
darmstadt_000070_000019,train,0.1442736436956324,1.0,0.0721368218478162,0,low
darmstadt_000071_000019,train,0.31522613859994375,1.0,0.15761306929997188,0,low
darmstadt_000072_000019,train,0.1852139043612915,1.0,0.09260695218064575,0,low
darmstadt_000073_000019,train,0.5852972806212065,1.0,0.2926486403106032,0,low
darmstadt_000074_000019,train,0.2541143853504242,0.16414412001071524,0.5449851326698545,2,high
darmstadt_000075_000019,train,0.15011092803434287,0.04516539623115313,0.5524727659015949,2,high
darmstadt_000076_000019,train,0.2987061128035818,0.03953665728684927,0.6295847277583663,2,high
darmstadt_000077_000019,train,0.22384910683175221,0.314952264771876,0.4544484210299381,1,moderate
darmstadt_000078_000019,train,0.1643265441753145,0.25857611314457335,0.4528752155153706,1,moderate
darmstadt_000079_000019,train,0.03680546511968325,0.24666591943716373,0.39506977284125977,0,low
darmstadt_000080_000019,train,0.24414591143688114,0.06918111663073703,0.5874823974030721,2,high
darmstadt_000081_000019,train,0.1704109337707509,0.06975600953311388,0.5503274621188186,2,high
darmstadt_000082_000019,train,0.28103180316408816,0.10894858395683224,0.5860416096036279,2,high
darmstadt_000083_000019,train,0.2406123278242626,0.8856786378314904,0.1774668449963861,0,low
darmstadt_000084_000019,train,0.17537373476843224,0.04838856206598122,0.5634925863512256,2,high
dusseldorf_000000_000019,train,0.15152367821266777,0.04380410962511301,0.5538597842937774,2,high
dusseldorf_000001_000019,train,0.24134798589403758,0.24248336900874062,0.49943230844264846,1,moderate
dusseldorf_000002_000019,train,0.2667052216905433,0.2369285506433352,0.514888335523604,1,moderate
dusseldorf_000003_000019,train,0.23451507012141892,0.0645083510837668,0.585003359518826,2,high
dusseldorf_000004_000019,train,0.08897179150455561,0.35027707818227505,0.36934735666114027,0,low
dusseldorf_000005_000019,train,0.1177973204428859,0.31296965860512843,0.4024138309188787,0,low
dusseldorf_000006_000019,train,0.16518321614036438,0.6584666922856854,0.25335826192733946,0,low
dusseldorf_000007_000019,train,0.22564270806782535,0.43951502321882746,0.393063842424499,0,low
dusseldorf_000008_000019,train,0.21934930761887944,0.38783174669865733,0.41575878046011105,0,low
dusseldorf_000009_000019,train,0.3405984650982609,0.2658162416092118,0.5373911117445246,2,high
dusseldorf_000010_000019,train,0.10756850100784976,0.19918458176401307,0.45419195962191833,1,moderate
dusseldorf_000011_000019,train,0.051423227309519016,0.546654532326484,0.2523843474915175,0,low
dusseldorf_000012_000019,train,0.24355690874899258,0.11778010209098792,0.5628884033290024,2,high
dusseldorf_000013_000019,train,0.12200137186078702,0.09916411169574202,0.5114186300825225,1,moderate
dusseldorf_000014_000019,train,0.13667507121439854,0.1517792848265839,0.49244789319390736,1,moderate
dusseldorf_000015_000019,train,0.22695943191406656,0.3029292903619357,0.4620150707760654,1,moderate
dusseldorf_000016_000019,train,0.11140364046852162,0.22371251389969424,0.44384556328441366,0,low
dusseldorf_000017_000019,train,0.19001652572301447,0.2648579463196778,0.4625792897016683,1,moderate
dusseldorf_000018_000019,train,0.18118071575852848,0.16657326967836564,0.5073037230400814,1,moderate
dusseldorf_000019_000019,train,0.19128480364399666,0.25527376087708714,0.46800552138345475,1,moderate
dusseldorf_000020_000019,train,0.0667647360328037,0.20326686799026222,0.4317489340212707,0,low
dusseldorf_000021_000019,train,0.26708575137466,0.005520839746352275,0.6307824558141538,2,high
dusseldorf_000022_000019,train,0.2318393110907512,0.009489187587356625,0.6111750617516973,2,high
dusseldorf_000023_000019,train,0.40369808594408785,0.006286757027119129,0.6987056644584844,2,high
dusseldorf_000024_000019,train,0.20165646455030153,0.31922357436990273,0.44121644509019936,0,low
dusseldorf_000025_000019,train,0.14092004319627463,0.14055614992209806,0.5001819466370883,1,moderate
dusseldorf_000026_000019,train,0.05366125544913824,0.0368726754669926,0.5083942899910728,1,moderate
dusseldorf_000027_000019,train,0.09433637459115166,0.030036692002385464,0.5321498412943831,2,high
dusseldorf_000028_000019,train,0.12906053581922927,0.14354915739919494,0.49275568921001717,1,moderate
dusseldorf_000029_000019,train,0.2538142508110541,0.22888312734648183,0.5124655617322861,1,moderate
dusseldorf_000030_000019,train,0.17801491696541902,0.075923446050108,0.5510457354576555,2,high
dusseldorf_000031_000019,train,0.29810248476985235,0.11677218606331591,0.5906651493532682,2,high
dusseldorf_000032_000019,train,0.0073815145289710645,0.1077999246952511,0.44979079491685997,1,moderate
dusseldorf_000033_000019,train,0.04085294493148353,0.3188240155943924,0.36101446466854553,0,low
dusseldorf_000034_000019,train,0.06546249243289137,0.2724552036388312,0.39650364439703006,0,low
dusseldorf_000035_000019,train,0.153699038691982,0.1451815307032694,0.5042587539943564,1,moderate
dusseldorf_000036_000019,train,0.14202247742818688,0.04683932254938082,0.547591577439403,2,high
dusseldorf_000037_000019,train,0.13932814218900763,0.14146451847507066,0.49893181185696844,1,moderate
dusseldorf_000038_000019,train,0.3071639148674133,0.06253079909209792,0.6223165578876577,2,high
dusseldorf_000039_000019,train,0.4100995526537161,0.027989280185184935,0.6910551362342656,2,high
dusseldorf_000040_000019,train,0.2515900269288544,0.11901344981995185,0.5662882885544512,2,high
dusseldorf_000041_000019,train,0.0763161755546636,0.05215850898772833,0.5120788332834676,1,moderate
dusseldorf_000042_000019,train,0.3192434172143232,0.2452672198683158,0.5369880986730037,2,high
dusseldorf_000043_000019,train,0.40975637752348476,0.3411244606356051,0.5343159584439399,2,high
dusseldorf_000044_000019,train,0.4157880775964208,0.14574535270370703,0.6350213624463569,2,high
dusseldorf_000045_000019,train,0.19240063046984723,0.48089686577727925,0.355751882346284,0,low
dusseldorf_000046_000019,train,0.31785815580892857,0.0560907242028848,0.6308837158030219,2,high
dusseldorf_000047_000019,train,0.275510011319119,0.08988860258915296,0.5928107043649831,2,high
dusseldorf_000048_000019,train,0.35665447101332604,0.027364207789212114,0.664645131612057,2,high
dusseldorf_000049_000019,train,0.21227925379368245,0.2902306916796806,0.4610242810570009,1,moderate
dusseldorf_000050_000019,train,0.4462478489402858,0.009138914547894476,0.7185544671961956,2,high
dusseldorf_000051_000019,train,0.3568552378665977,0.009107049064335355,0.6738740944011312,2,high
dusseldorf_000052_000019,train,0.16137440121820132,0.18587983341619949,0.4877472839010009,1,moderate
dusseldorf_000053_000019,train,0.381871284984807,0.00791343264461544,0.6869789261700958,2,high
dusseldorf_000054_000019,train,0.32977439460454105,0.3183952215438246,0.5056895865303582,1,moderate
dusseldorf_000055_000019,train,0.30928045076412886,0.35047381880967315,0.47940331597722785,1,moderate
dusseldorf_000056_000019,train,0.31058158834732635,0.23126307793942605,0.5396592552039502,2,high
dusseldorf_000057_000019,train,0.22422415671186008,0.05744876012145749,0.5833876982952013,2,high
dusseldorf_000058_000019,train,0.299493611923329,0.3399053074318628,0.47979415224573313,1,moderate
dusseldorf_000059_000019,train,0.2866040076032674,0.3336494487678943,0.4764772794176866,1,moderate
dusseldorf_000060_000019,train,0.2893060069264192,0.03313572798278846,0.6280851394718154,2,high
dusseldorf_000061_000019,train,0.36853038084439405,0.31821831826637026,0.5251560312890119,2,high
dusseldorf_000062_000019,train,0.08628397678819719,0.04188071026009031,0.5222016332640534,1,moderate
dusseldorf_000063_000019,train,0.34158845403283017,0.34557297829360056,0.49800773786961483,1,moderate
dusseldorf_000064_000019,train,0.30382801229073153,0.10664376258463401,0.5985921248530488,2,high
dusseldorf_000065_000019,train,0.294053726870794,0.1429881861798786,0.5755327703454577,2,high
dusseldorf_000066_000019,train,0.27775598088386144,0.19975073746499494,0.5390026217094332,2,high
dusseldorf_000067_000019,train,0.2819578620766236,0.09490048188744739,0.5935286900945881,2,high
dusseldorf_000068_000019,train,0.05174862103497242,0.15172255035589882,0.45001303533953685,1,moderate
dusseldorf_000069_000019,train,0.05883663367610114,0.1234761218379821,0.46768025591905954,1,moderate
dusseldorf_000070_000019,train,0.18323604808799612,0.21448871337947986,0.48437366735425813,1,moderate
dusseldorf_000071_000019,train,0.06668155987911054,0.21314574942984618,0.42676790522463215,0,low
dusseldorf_000072_000019,train,0.17544042929434486,0.11635964244757258,0.5295403934233861,2,high
dusseldorf_000073_000019,train,0.05341998011559271,0.31464040539554355,0.36938978736002454,0,low
dusseldorf_000074_000019,train,0.22618017202168086,0.10801780646488292,0.559081182778399,2,high
dusseldorf_000075_000019,train,0.056844075123508524,0.16558177695875434,0.4456311490823771,1,moderate
dusseldorf_000076_000019,train,0.11404504459922554,0.09803121770816338,0.5080069134455311,1,moderate
dusseldorf_000077_000019,train,0.06535393209767287,0.21627059952903777,0.42454166628431755,0,low
dusseldorf_000078_000019,train,0.11185998373027699,0.07847202032587125,0.5166939817022028,1,moderate
dusseldorf_000079_000019,train,0.12706645664176006,0.3683398869657545,0.3793632848380028,0,low
dusseldorf_000080_000019,train,0.09402068404355308,0.03940191176639702,0.527309386138578,2,high
dusseldorf_000081_000019,train,0.008952263932229915,0.14234022378887565,0.4333060200716771,0,low
dusseldorf_000082_000019,train,0.019480952393069528,0.27992144415178205,0.36977975412064373,0,low
dusseldorf_000083_000019,train,0.033169448099162106,0.0812940717136502,0.47593768819275595,1,moderate
dusseldorf_000084_000019,train,0.16661515269407826,0.13619163770805276,0.5152117574930127,1,moderate
dusseldorf_000085_000019,train,0.2441823545788051,0.08408759630272228,0.5800473791380414,2,high
dusseldorf_000086_000019,train,0.1334570400068419,0.19260390554233112,0.4704265672322554,1,moderate
dusseldorf_000087_000019,train,0.09605168543198349,0.2623576524939823,0.4168470164690006,0,low
dusseldorf_000088_000019,train,0.0,0.15063686942467286,0.42468156528766354,0,low
dusseldorf_000089_000019,train,0.04739820358330165,0.24685810350776427,0.40027005003776867,0,low
dusseldorf_000090_000019,train,0.15214952189712683,0.261926915370051,0.4451113032635379,0,low
dusseldorf_000091_000019,train,0.023597970409955586,0.04912008377355451,0.48723894331820056,1,moderate
dusseldorf_000092_000019,train,0.018073535286303923,0.15109494263250375,0.4334892963269001,0,low
dusseldorf_000093_000019,train,0.26387901376457057,0.04867448188664724,0.6076022659389617,2,high
dusseldorf_000094_000019,train,0.32311227907906226,0.22139377869925506,0.5508592501899037,2,high
dusseldorf_000095_000019,train,0.21756420071648935,0.00075990265954538,0.608402149028472,2,high
dusseldorf_000096_000019,train,0.14890910712978797,0.008720798502212098,0.570094154313788,2,high
dusseldorf_000097_000019,train,0.11737114516516589,0.009840441635229728,0.5537653517649681,2,high
dusseldorf_000098_000019,train,0.09947259603989056,0.0014239972343175103,0.5490242994027865,2,high
dusseldorf_000099_000019,train,0.004812655061921598,0.09305519305494912,0.45587873100348625,1,moderate
dusseldorf_000100_000019,train,0.02471830761497192,0.23443261407285917,0.3951428467710564,0,low
dusseldorf_000101_000019,train,0.0,0.0,0.5,1,moderate
dusseldorf_000102_000019,train,0.18566744295117493,0.002039724773137278,0.5918138590890188,2,high
dusseldorf_000103_000019,train,0.1102680053775197,0.013521659476390285,0.5483731729505648,2,high
dusseldorf_000104_000019,train,0.05263710562741635,0.2640198825145842,0.39430861155641606,0,low
dusseldorf_000105_000019,train,0.10142324834466475,0.1882944669145768,0.456564390715044,1,moderate
dusseldorf_000106_000019,train,0.06814441082096766,0.0,0.5340722054104838,2,high
dusseldorf_000107_000019,train,0.13235801535838274,0.015013130996273615,0.5586724421810545,2,high
dusseldorf_000108_000019,train,0.12434606130996999,0.01515652738250661,0.5545947669637317,2,high
dusseldorf_000109_000019,train,0.16389594184660994,0.36058935821797244,0.40165329181431875,0,low
dusseldorf_000110_000019,train,0.2124080519256956,0.36593969363921053,0.4232341791432425,0,low
dusseldorf_000111_000019,train,0.07901672259244782,0.4239267722352131,0.32754497517861736,0,low
dusseldorf_000112_000019,train,0.14146255350082165,0.3897615555917658,0.37585049895452793,0,low
dusseldorf_000113_000019,train,0.26259590356613444,0.14784967907517366,0.5573731122454804,2,high
dusseldorf_000114_000019,train,0.27214774493055754,0.1444449376578283,0.5638514036363647,2,high
dusseldorf_000115_000019,train,0.1400827184763461,0.05005362281565883,0.5450145478303436,2,high
dusseldorf_000116_000019,train,0.39076511862375585,0.1350545333751638,0.627855292624296,2,high
dusseldorf_000117_000019,train,0.30243624916763767,0.23672581376576365,0.532855217700937,2,high
dusseldorf_000118_000019,train,0.17154420540522708,0.225117917385257,0.47321314400998504,1,moderate
dusseldorf_000119_000019,train,0.2213331844679317,0.22682366059440479,0.4972547619367635,1,moderate
dusseldorf_000120_000019,train,0.11294051470165048,0.10530025165494492,0.5038201315233528,1,moderate
dusseldorf_000121_000019,train,0.025351095803963934,0.06736566048484165,0.47899271765956114,1,moderate
dusseldorf_000122_000019,train,0.1283377311458996,0.06991592228599652,0.5292109044299516,2,high
dusseldorf_000123_000019,train,0.05393494722238268,0.06250686343000937,0.4957140418961867,1,moderate
dusseldorf_000124_000019,train,0.024200508454715434,0.09591197867311685,0.4641442648907993,1,moderate
dusseldorf_000125_000019,train,0.3636558827943941,0.0925680551330177,0.6355439138306882,2,high
dusseldorf_000126_000019,train,0.3053444308372476,0.2646384274775546,0.5203530016798465,1,moderate
dusseldorf_000127_000019,train,0.3048988432138704,0.31628547041301586,0.4943066864004273,1,moderate
dusseldorf_000128_000019,train,0.2877067879051449,0.2847599823792022,0.5014734027629714,1,moderate
dusseldorf_000129_000019,train,0.20032340251567735,0.04044010066132147,0.579941650927178,2,high
dusseldorf_000130_000019,train,0.4654548025880487,0.04310332096054821,0.7111757408137502,2,high
dusseldorf_000131_000019,train,0.27884466777564026,0.280165362249312,0.49933965276316417,1,moderate
dusseldorf_000132_000019,train,0.3297380813486528,0.09021554306101318,0.6197612691438198,2,high
dusseldorf_000133_000019,train,0.27519616259088514,0.17965231570365306,0.547771923443616,2,high
dusseldorf_000134_000019,train,0.21665442350518377,0.22915048084313022,0.4937519713310268,1,moderate
dusseldorf_000135_000019,train,0.2518805310360477,0.2655140638606836,0.493183233587682,1,moderate
dusseldorf_000136_000019,train,0.07122600027226392,0.26525986154860787,0.402983069361828,0,low
dusseldorf_000137_000019,train,0.1800171619343806,0.20307568453727481,0.48847073869855295,1,moderate
dusseldorf_000138_000019,train,0.18715630306477196,0.13562100740573238,0.5257676478295198,2,high
dusseldorf_000139_000019,train,0.009201365273093707,0.15442640125720272,0.42738748200794546,0,low
dusseldorf_000140_000019,train,0.13477470637693476,0.3710189195305237,0.38187789342320555,0,low
dusseldorf_000141_000019,train,0.04634328318437868,0.13156150862208196,0.45739088728114835,1,moderate
dusseldorf_000142_000019,train,0.2101284674320939,0.0565941558209765,0.5767671558055587,2,high
dusseldorf_000143_000019,train,0.12739483718369593,0.12846134304344145,0.4994667470701272,1,moderate
dusseldorf_000144_000019,train,0.20251631348646498,0.1382499469466536,0.5321331832699057,2,high
dusseldorf_000145_000019,train,0.15279163753524297,0.11422240499880308,0.51928461626822,1,moderate
dusseldorf_000146_000019,train,0.13194105390200414,0.0785388464200719,0.5267011037409661,2,high
dusseldorf_000147_000019,train,0.25641707964210814,0.12755748241077877,0.5644297986156647,2,high
dusseldorf_000148_000019,train,0.13760714578967473,0.09636817842126548,0.5206194836842046,1,moderate
dusseldorf_000149_000019,train,0.010751393776731937,0.15019235681457896,0.4302795184810765,0,low
dusseldorf_000150_000019,train,0.025362784783835746,0.13227904830546022,0.44654186823918773,1,moderate
dusseldorf_000151_000019,train,0.13138918137048888,0.15303353654106408,0.4891778224147124,1,moderate
dusseldorf_000152_000019,train,0.0745233643532435,0.15205472838576367,0.4612343179837399,1,moderate
dusseldorf_000153_000019,train,0.0864167310541626,0.15194706129875818,0.46723483487770223,1,moderate
dusseldorf_000154_000019,train,0.004336964602394727,0.0056819863277203985,0.49932748913733715,1,moderate
dusseldorf_000155_000019,train,0.0,0.13549609157657788,0.43225195421171103,0,low
dusseldorf_000156_000019,train,0.03396785685847925,0.14757614496459082,0.4431958559469442,0,low
dusseldorf_000157_000019,train,0.14987027160488703,0.2986340010969781,0.4256181352539544,0,low
dusseldorf_000158_000019,train,0.20208757647917858,0.17009399650653628,0.5159967899863211,1,moderate
dusseldorf_000159_000019,train,0.29644619536994227,0.04413931774797728,0.6261534388109825,2,high
dusseldorf_000160_000019,train,0.30029783488180106,0.23656742493249125,0.5318652049746548,2,high
dusseldorf_000161_000019,train,0.4015539495208454,0.3619528708483705,0.5198005393362374,1,moderate
dusseldorf_000162_000019,train,0.20937853219119634,0.14589101539637245,0.531743758397412,2,high
dusseldorf_000163_000019,train,0.2322468525527149,0.3630023186512886,0.43462226695071315,0,low
dusseldorf_000164_000019,train,0.0731196984075615,0.073507453748433,0.49980612232956423,1,moderate
dusseldorf_000165_000019,train,0.2753848218857557,0.41387988939359655,0.43075246624607955,0,low
dusseldorf_000166_000019,train,0.30495157619839264,0.07702604941014292,0.6139627633941249,2,high
dusseldorf_000167_000019,train,0.23798297127414683,0.2993814158175712,0.4693007777282878,1,moderate
dusseldorf_000168_000019,train,0.1868502114789,0.20551783431911783,0.4906661885798911,1,moderate
dusseldorf_000169_000019,train,0.21928407675316927,0.2657932399371397,0.4767454184080148,1,moderate
dusseldorf_000170_000019,train,0.19905558421810085,0.31192558999269226,0.4435649971127043,0,low
dusseldorf_000171_000019,train,0.18749334982098437,0.42915174710109705,0.37917080135994363,0,low
dusseldorf_000172_000019,train,0.2287595978305806,0.23561877407471063,0.496570411877935,1,moderate
dusseldorf_000173_000019,train,0.11887729877708095,0.33434373824746144,0.39226678026480977,0,low
dusseldorf_000174_000019,train,0.050644317234435035,0.11481901762349181,0.46791264980547165,1,moderate
dusseldorf_000175_000019,train,0.06282442883851419,0.09558277562781824,0.483620826605348,1,moderate
dusseldorf_000176_000019,train,0.051248607609332496,0.1264784410375364,0.46238508328589806,1,moderate
dusseldorf_000177_000019,train,0.2359773674303821,0.2205239003210922,0.5077267335546449,1,moderate
dusseldorf_000178_000019,train,0.11291190988360439,0.09848661864414428,0.50721264561973,1,moderate
dusseldorf_000179_000019,train,0.012699763578853903,0.28783989143082717,0.3624299360740134,0,low
dusseldorf_000180_000019,train,0.036136114985427716,0.1264317233401268,0.4548521958226504,1,moderate
dusseldorf_000181_000019,train,0.1295257054141055,0.3543478088145325,0.3875889482997865,0,low
dusseldorf_000182_000019,train,0.03684307560202548,0.417248302566909,0.3097973865175583,0,low
dusseldorf_000183_000019,train,0.03667676808627085,0.3675001461024053,0.3345883109919328,0,low
dusseldorf_000184_000019,train,0.1315635628293596,0.42209838039415704,0.35473259121760126,0,low
dusseldorf_000185_000019,train,0.089378229637743,0.2444263689550838,0.4224759303413296,0,low
dusseldorf_000186_000019,train,0.12452654559706543,0.3516376080975194,0.386444468749773,0,low
dusseldorf_000187_000019,train,0.033194641097823774,0.2921091255547262,0.3705427577715488,0,low
dusseldorf_000188_000019,train,0.1686724903663863,0.31789000053221766,0.42539124491708435,0,low
dusseldorf_000189_000019,train,0.18383223978210442,0.32900458744966526,0.4274138261662196,0,low
dusseldorf_000190_000019,train,0.28809102646238766,0.14878570669796193,0.5696526598822129,2,high
dusseldorf_000191_000019,train,0.12555790919782994,0.22799886633071345,0.44877952143355826,1,moderate
dusseldorf_000192_000019,train,0.11374607190784324,0.18087210075031113,0.46643698557876606,1,moderate
dusseldorf_000193_000019,train,0.04767657309836507,0.06071433802987848,0.4934811175342433,1,moderate
dusseldorf_000194_000019,train,0.2674375518727745,0.1545027404009773,0.5564674057358986,2,high
dusseldorf_000195_000019,train,0.15131201643074388,0.19438454722528412,0.4784637346027299,1,moderate
dusseldorf_000196_000019,train,0.18936373586393143,0.1844686078416135,0.502447564011159,1,moderate
dusseldorf_000197_000019,train,0.0726576254906217,0.32796833522942737,0.3723446451305972,0,low
dusseldorf_000198_000019,train,0.0,0.12648185674085863,0.43675907162957067,0,low
dusseldorf_000199_000019,train,0.04332532676106517,0.018701866998963985,0.5123117298810506,1,moderate
dusseldorf_000200_000019,train,0.20989030134242062,0.058668164786390836,0.5756110682780149,2,high
dusseldorf_000201_000019,train,0.22724620622380873,0.1992984230199363,0.5139738916019362,1,moderate
dusseldorf_000202_000019,train,0.11795473699627462,0.2852637403503603,0.4163454983229572,0,low
dusseldorf_000203_000019,train,0.12652049385518796,0.09943943503462886,0.5135405294102796,1,moderate
dusseldorf_000204_000019,train,0.11550703933789847,0.16565028936305332,0.4749283749874226,1,moderate
dusseldorf_000205_000019,train,0.21516671572578705,0.3589648033126294,0.42810095620657884,0,low
dusseldorf_000206_000019,train,0.1514052719185464,0.6998568499651301,0.22577421097670816,0,low
dusseldorf_000207_000019,train,0.4210591601123087,0.19875274843955096,0.6111532058363789,2,high
dusseldorf_000208_000019,train,0.1467000443079858,0.22591823040193434,0.4603909069530257,1,moderate
dusseldorf_000209_000019,train,0.2939374943393615,0.23154088417123528,0.5311983050840631,2,high
dusseldorf_000210_000019,train,0.2020576118036528,0.2837437196097266,0.4591569460969631,1,moderate
dusseldorf_000211_000019,train,0.12507367763850602,0.2896739965288047,0.41769984055485065,0,low
dusseldorf_000212_000019,train,0.19755752151944614,0.33486053790331244,0.43134849180806684,0,low
dusseldorf_000213_000019,train,0.18682531712298084,0.155565137433569,0.5156300898447059,1,moderate
dusseldorf_000214_000019,train,0.16556239459631517,0.27220476213500483,0.4466788162306552,1,moderate
dusseldorf_000215_000019,train,0.14078345363569067,0.1116179579960918,0.5145827478197995,1,moderate
dusseldorf_000216_000019,train,0.00904622053303598,0.15713853014415105,0.42595384519444246,0,low
dusseldorf_000217_000019,train,0.17760098403461386,0.2076539276043613,0.4849735282151263,1,moderate
dusseldorf_000218_000019,train,0.03040971527096681,0.14095680766575244,0.44472645380260717,0,low
dusseldorf_000219_000019,train,0.2651349389291269,0.34960798330403714,0.4577634778125449,1,moderate
dusseldorf_000220_000019,train,0.3302260006860124,0.02116526586682065,0.6545303674095959,2,high
erfurt_000000_000019,train,0.34220321452204566,0.04145329073958171,0.650374961891232,2,high
erfurt_000001_000019,train,0.30842529502035076,0.16019588976174404,0.5741147026293034,2,high
erfurt_000002_000019,train,0.33554259753498,0.030469349745999748,0.6525366238944901,2,high
erfurt_000003_000019,train,0.38325642878129146,0.033822382336816,0.6747170232222377,2,high
erfurt_000004_000019,train,0.38119038052776194,0.08467930270146204,0.6482555389131499,2,high
erfurt_000005_000019,train,0.33850448237331215,0.15503676486097695,0.5917338587561676,2,high
erfurt_000006_000019,train,0.26837596728236013,0.231153171143389,0.5186113980694855,1,moderate
erfurt_000007_000019,train,0.1800765501243115,0.04450717890496618,0.5677846856096727,2,high
erfurt_000008_000019,train,0.35976719550751135,0.12348206994329967,0.6181425627821058,2,high
erfurt_000009_000019,train,0.2814499966210185,0.35304971488736225,0.46420014086682815,1,moderate
erfurt_000010_000019,train,0.3196820501137323,0.15362598196101251,0.5830280340763598,2,high
erfurt_000011_000019,train,0.13883299696712337,0.23965234511107267,0.44959032592802534,1,moderate
erfurt_000012_000019,train,0.1681686806260185,0.10511629799184197,0.5315261913170882,2,high
erfurt_000013_000019,train,0.24471137477457336,0.18495520858780753,0.5298780830933829,2,high
erfurt_000014_000019,train,0.4065316554551747,0.021310497421142854,0.692610579017016,2,high
erfurt_000015_000019,train,0.09783904970605632,0.24315045511524844,0.4273442972954039,0,low
erfurt_000016_000019,train,0.28358904552061465,0.16031550224468813,0.5616367716379632,2,high
erfurt_000017_000019,train,0.1989675158780065,0.2676649136718633,0.4656513011030716,1,moderate
erfurt_000018_000019,train,0.29060175206931316,0.1225831373911364,0.5840093073390884,2,high
erfurt_000019_000019,train,0.2806230439973034,0.1349399825114603,0.5728415307429215,2,high
erfurt_000020_000019,train,0.20871814944192016,0.05724870019870694,0.5757347246216066,2,high
erfurt_000021_000019,train,0.3514264224095354,0.027660237223259828,0.6618830925931378,2,high
erfurt_000022_000019,train,0.07405989574161724,0.04579313880283591,0.5141333784693907,1,moderate
erfurt_000023_000019,train,0.06444771341204582,0.15114840177478459,0.4566496558186306,1,moderate
erfurt_000024_000019,train,0.04295614419604651,0.03836237579237156,0.5022968842018375,1,moderate
erfurt_000025_000019,train,0.2684536672468239,0.04117762507787771,0.6136380210844731,2,high
erfurt_000026_000019,train,0.15067964375893367,0.046662294772041146,0.5520086744934463,2,high
erfurt_000027_000019,train,0.16726732066873096,0.02937734365334763,0.5689449885076916,2,high
erfurt_000028_000019,train,0.2923610587041649,0.06092713407725408,0.6157169623134554,2,high
erfurt_000029_000019,train,0.2945314568483015,0.12919312877524874,0.5826691640365264,2,high
erfurt_000030_000019,train,0.09419603771684473,0.07033222247589264,0.511931907620476,1,moderate
erfurt_000031_000019,train,0.16247552711991559,0.10746748263588592,0.5275040222420149,2,high
erfurt_000032_000019,train,0.23269431880787667,0.036811597255340306,0.5979413607762681,2,high
